datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure24HourMean.productFamily,atmPressure24HourMean.qcAssessment,atmPressure24HourMean.raw,atmPressure24HourMean.reportedAccessoryId,atmPressure24HourMean.status,atmPressure24HourMean.value,bcAllSources24HourMean.productFamily,bcAllSources24HourMean.qcAssessment,bcAllSources24HourMean.raw,bcAllSources24HourMean.reportedAccessoryId,bcAllSources24HourMean.status,bcAllSources24HourMean.value,bcBiomass24HourMean.productFamily,bcBiomass24HourMean.qcAssessment,bcBiomass24HourMean.raw,bcBiomass24HourMean.reportedAccessoryId,bcBiomass24HourMean.status,bcBiomass24HourMean.value,bcFossilFuel24HourMean.productFamily,bcFossilFuel24HourMean.qcAssessment,bcFossilFuel24HourMean.raw,bcFossilFuel24HourMean.reportedAccessoryId,bcFossilFuel24HourMean.status,bcFossilFuel24HourMean.value,co2Conc24HourMean.productFamily,co2Conc24HourMean.qcAssessment,co2Conc24HourMean.raw,co2Conc24HourMean.reportedAccessoryId,co2Conc24HourMean.status,co2Conc24HourMean.value,coConc24HourMean.productFamily,coConc24HourMean.qcAssessment,coConc24HourMean.raw,coConc24HourMean.reportedAccessoryId,coConc24HourMean.status,coConc24HourMean.value,no2Conc24HourMean.productFamily,no2Conc24HourMean.qcAssessment,no2Conc24HourMean.raw,no2Conc24HourMean.reportedAccessoryId,no2Conc24HourMean.status,no2Conc24HourMean.value,noConc24HourMean.productFamily,noConc24HourMean.qcAssessment,noConc24HourMean.raw,noConc24HourMean.reportedAccessoryId,noConc24HourMean.status,noConc24HourMean.value,noxConc24HourMean.productFamily,noxConc24HourMean.qcAssessment,noxConc24HourMean.raw,noxConc24HourMean.reportedAccessoryId,noxConc24HourMean.status,noxConc24HourMean.value,o3Conc24HourMean.productFamily,o3Conc24HourMean.qcAssessment,o3Conc24HourMean.raw,o3Conc24HourMean.reportedAccessoryId,o3Conc24HourMean.status,o3Conc24HourMean.value,pm10ConcMass24HourMean.productFamily,pm10ConcMass24HourMean.qcAssessment,pm10ConcMass24HourMean.raw,pm10ConcMass24HourMean.reportedAccessoryId,pm10ConcMass24HourMean.status,pm10ConcMass24HourMean.value,pm10ConcMass24HourMeanUsEpaAqi.productFamily,pm10ConcMass24HourMeanUsEpaAqi.qcAssessment,pm10ConcMass24HourMeanUsEpaAqi.raw,pm10ConcMass24HourMeanUsEpaAqi.reportedAccessoryId,pm10ConcMass24HourMeanUsEpaAqi.status,pm10ConcMass24HourMeanUsEpaAqi.value,pm10ConcNum24HourMean.productFamily,pm10ConcNum24HourMean.qcAssessment,pm10ConcNum24HourMean.raw,pm10ConcNum24HourMean.reportedAccessoryId,pm10ConcNum24HourMean.status,pm10ConcNum24HourMean.value,pm1ConcMass24HourMean.productFamily,pm1ConcMass24HourMean.qcAssessment,pm1ConcMass24HourMean.raw,pm1ConcMass24HourMean.reportedAccessoryId,pm1ConcMass24HourMean.status,pm1ConcMass24HourMean.value,pm1ConcNum24HourMean.productFamily,pm1ConcNum24HourMean.qcAssessment,pm1ConcNum24HourMean.raw,pm1ConcNum24HourMean.reportedAccessoryId,pm1ConcNum24HourMean.status,pm1ConcNum24HourMean.value,pm2_5ConcMass24HourMean.productFamily,pm2_5ConcMass24HourMean.qcAssessment,pm2_5ConcMass24HourMean.raw,pm2_5ConcMass24HourMean.reportedAccessoryId,pm2_5ConcMass24HourMean.status,pm2_5ConcMass24HourMean.value,pm2_5ConcMass24HourMeanUsEpaAqi.productFamily,pm2_5ConcMass24HourMeanUsEpaAqi.qcAssessment,pm2_5ConcMass24HourMeanUsEpaAqi.raw,pm2_5ConcMass24HourMeanUsEpaAqi.reportedAccessoryId,pm2_5ConcMass24HourMeanUsEpaAqi.status,pm2_5ConcMass24HourMeanUsEpaAqi.value,pm2_5ConcNum24HourMean.productFamily,pm2_5ConcNum24HourMean.qcAssessment,pm2_5ConcNum24HourMean.raw,pm2_5ConcNum24HourMean.reportedAccessoryId,pm2_5ConcNum24HourMean.status,pm2_5ConcNum24HourMean.value,relHumidAmbient24HourMean.productFamily,relHumidAmbient24HourMean.qcAssessment,relHumidAmbient24HourMean.raw,relHumidAmbient24HourMean.reportedAccessoryId,relHumidAmbient24HourMean.status,relHumidAmbient24HourMean.value,relHumidInternal24HourMean.productFamily,relHumidInternal24HourMean.qcAssessment,relHumidInternal24HourMean.raw,relHumidInternal24HourMean.reportedAccessoryId,relHumidInternal24HourMean.status,relHumidInternal24HourMean.value,temperatureAmbient24HourMean.productFamily,temperatureAmbient24HourMean.qcAssessment,temperatureAmbient24HourMean.raw,temperatureAmbient24HourMean.reportedAccessoryId,temperatureAmbient24HourMean.status,temperatureAmbient24HourMean.value,temperatureInternal24HourMean.productFamily,temperatureInternal24HourMean.qcAssessment,temperatureInternal24HourMean.raw,temperatureInternal24HourMean.reportedAccessoryId,temperatureInternal24HourMean.status,temperatureInternal24HourMean.value,tspConcMass24HourMean.productFamily,tspConcMass24HourMean.qcAssessment,tspConcMass24HourMean.raw,tspConcMass24HourMean.reportedAccessoryId,tspConcMass24HourMean.status,tspConcMass24HourMean.value,windDirection24HourMean.productFamily,windDirection24HourMean.qcAssessment,windDirection24HourMean.raw,windDirection24HourMean.reportedAccessoryId,windDirection24HourMean.status,windDirection24HourMean.value,windSpeed24HourMean.productFamily,windSpeed24HourMean.qcAssessment,windSpeed24HourMean.raw,windSpeed24HourMean.reportedAccessoryId,windSpeed24HourMean.status,windSpeed24HourMean.value
DFVWL6197,R4HNMCVW,REFERENCE_SITE,day,2024-07-10T00:00:00.000+00:00,2024-07-11T00:00:00.000+00:00,42.452299,-73.239648,,,976,,reference-ready,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,reference-ready,2.71,,,1.17,,reference-ready,1.17,,,3.71,,reference-ready,3.71,,,28.33,,reference-ready,28.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22,,reference-ready,9.22,,,51,,reference-ready,51,,,,,,,,,,,,,,,,,,,,,27.1,,reference-ready,27.1,,,,,,,,,,,,,,,175.04,,reference-ready,175.04,,,2.25,,reference-ready,2.25
DUNVH1051,RFJR8LZJ,REFERENCE_SITE,day,2024-07-10T00:00:00.000+00:00,2024-07-11T00:00:00.000+00:00,42.120248,-72.58499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.79,,reference-ready,6.79,,,1.38,,reference-ready,1.38,,,8.12,,reference-ready,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.97,,reference-ready,7.97,,,44,,reference-ready,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DARSM2019,AF64TV9R,CLARITY_NODE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.45179,-73.25484,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,3.68,,calibrated-ready,30.43,node,,,,,,node,,,,,,ozone,,,,,,node,valid,6.75,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,10.91,,sensor-ready,10.91,node,valid,4.39,,calibration-missing,,node,valid,10.55,,sensor-ready,10.55,node,valid,6.31,,calibrated-ready,4.93,node,valid,35,,calibrated-ready,27,node,valid,10.87,,sensor-ready,10.87,wind,,,,,,node,valid,65.31,,sensor-ready,65.31,wind,,,,,,node,valid,27.34,,sensor-ready,27.34,node,,,,,,wind,,,,,,wind,,,,,
DBGKL8516,AGK79VTM,CLARITY_NODE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.46803,-73.20072,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,1.17,,calibrated-ready,23.88,node,,,,,,node,,,,,,ozone,,,,,,node,valid,6.79,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,10.62,,sensor-ready,10.62,node,valid,4.67,,calibration-missing,,node,valid,10.3,,sensor-ready,10.3,node,valid,6.43,,calibrated-ready,4.82,node,valid,36,,calibrated-ready,27,node,valid,10.58,,sensor-ready,10.58,wind,,,,,,node,valid,66.17,,sensor-ready,66.17,wind,,,,,,node,valid,27.02,,sensor-ready,27.02,node,,,,,,wind,,,,,,wind,,,,,
DDTAU0510,AK639KKR,CLARITY_NODE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.42506,-73.22515,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,6.64,,calibrated-ready,28.25,node,,,,,,node,,,,,,ozone,,,,,,node,valid,7.58,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,10.41,,sensor-ready,10.41,node,valid,4.7,,calibration-missing,,node,valid,10.06,,sensor-ready,10.06,node,valid,5.85,,calibrated-ready,4.73,node,valid,32,,calibrated-ready,26,node,valid,10.36,,sensor-ready,10.36,wind,,,,,,node,valid,67.31,,sensor-ready,67.31,wind,,,,,,node,valid,27.46,,sensor-ready,27.46,node,,,,,,wind,,,,,,wind,,,,,
DJFKW1483,ANWQJL6T,CLARITY_NODE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.42689,-73.28892,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,6.28,,calibrated-ready,37.37,node,,,,,,node,,,,,,ozone,,,,,,node,valid,11.6,,calibration-missing,,node,valid,10,,calibration-missing,,node,valid,13.26,,sensor-ready,13.26,node,valid,5.89,,calibration-missing,,node,valid,12.86,,sensor-ready,12.86,node,valid,7.24,,calibrated-ready,5.39,node,valid,40,,calibrated-ready,29,node,valid,13.18,,sensor-ready,13.18,wind,,,,,,node,valid,73.54,,sensor-ready,73.54,wind,,,,,,node,valid,25.46,,sensor-ready,25.46,node,,,,,,wind,,,,,,wind,,,,,
DKWAZ4010,AKR3XP4V,CLARITY_NODE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.45855,-73.22086,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,7.76,,calibrated-ready,25.97,node,,,,,,node,,,,,,ozone,,,,,,node,valid,6.85,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,9.86,,sensor-ready,9.86,node,valid,4.16,,calibration-missing,,node,valid,9.55,,sensor-ready,9.55,node,valid,5.22,,calibrated-ready,4.64,node,valid,29,,calibrated-ready,26,node,valid,9.82,,sensor-ready,9.82,wind,,,,,,node,valid,64.72,,sensor-ready,64.72,wind,,,,,,node,valid,27.59,,sensor-ready,27.59,node,,,,,,wind,,,,,,wind,,,,,
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.42171656,-73.20349336,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,1.62,,calibrated-ready,39.21,node,,,,,,node,,,,,,ozone,,,,,,node,valid,7.12,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,10.77,,sensor-ready,10.77,node,valid,4.6,,calibration-missing,,node,valid,10.38,,sensor-ready,10.38,node,valid,6.76,,calibrated-ready,4.81,node,valid,37,,calibrated-ready,27,node,valid,10.73,,sensor-ready,10.73,wind,,,,,,node,valid,68.76,,sensor-ready,68.76,wind,,,,,,node,valid,26.39,,sensor-ready,26.39,node,,,,,,wind,,,,,,wind,,,,,
DMTLY7351,AXGPYFJ7,CLARITY_NODE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.45301464,-73.26174029,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,3.19,,calibrated-ready,28.11,node,,,,,,node,,,,,,ozone,,,,,,node,valid,8.17,,calibration-missing,,node,valid,7,,calibration-missing,,node,valid,11.14,,sensor-ready,11.14,node,valid,4.83,,calibration-missing,,node,valid,10.72,,sensor-ready,10.72,node,valid,6.35,,calibrated-ready,4.88,node,valid,35,,calibrated-ready,27,node,valid,11.09,,sensor-ready,11.09,wind,,,,,,node,valid,69.71,,sensor-ready,69.71,wind,,,,,,node,valid,26.7,,sensor-ready,26.7,node,,,,,,wind,,,,,,wind,,,,,
DSHNM8883,AF9TLJ9M,CLARITY_NODE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.45658,-73.2441,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,8.67,,calibrated-ready,14.64,node,,,,,,node,,,,,,ozone,,,,,,node,valid,8.25,,calibration-missing,,node,valid,7,,calibration-missing,,node,valid,10.58,,sensor-ready,10.58,node,valid,4.89,,calibration-missing,,node,valid,10.23,,sensor-ready,10.23,node,valid,6.22,,calibrated-ready,4.8,node,valid,34,,calibrated-ready,27,node,valid,10.54,,sensor-ready,10.54,wind,,,,,,node,valid,66.42,,sensor-ready,66.42,wind,,,,,,node,valid,27,,sensor-ready,27,node,,,,,,wind,,,,,,wind,,,,,
DXXHJ4229,A3F7VX67,CLARITY_NODE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.44963,-73.25216,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,-0.6,,calibrated-ready,23.41,node,,,,,,node,,,,,,ozone,,,,,,node,valid,8.23,,calibration-missing,,node,valid,7,,calibration-missing,,node,valid,10.94,,sensor-ready,10.94,node,valid,4.19,,calibration-missing,,node,valid,10.48,,sensor-ready,10.48,node,valid,7.4,,calibrated-ready,4.92,node,valid,41,,calibrated-ready,27,node,valid,10.85,,sensor-ready,10.85,wind,,,,,,node,valid,65.35,,sensor-ready,65.35,wind,,,,,,node,valid,27.28,,sensor-ready,27.28,node,,,,,,wind,,,,,,wind,,,,,
DYYDT1778,AHPXW4TJ,CLARITY_NODE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.120165,-72.585155,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,5.2,,calibrated-ready,32.78,node,,,,,,node,,,,,,ozone,,,,,,node,valid,5.96,,calibration-missing,,node,valid,5,,calibration-missing,,node,valid,7.23,,sensor-ready,7.23,node,valid,2.55,,calibration-missing,,node,valid,6.85,,sensor-ready,6.85,node,valid,5.09,,calibrated-ready,3.77,node,valid,28,,calibrated-ready,21,node,valid,7.18,,sensor-ready,7.18,wind,,,,,,node,valid,69.39,,sensor-ready,69.39,wind,,,,,,node,valid,28.34,,sensor-ready,28.34,node,,,,,,wind,,,,,,wind,,,,,
DEUQJ0073,R2R137TB,REFERENCE_SITE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.194401,-72.555603,,,1001,,reference-ready,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,reference-ready,1.52,,,0.13,,reference-ready,0.13,,,1.74,,reference-ready,1.74,,,31.39,,reference-ready,31.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,,reference-ready,4.27,,,23,,reference-ready,23,,,,,,,,,,,,,,,,,,,,,27.2,,reference-ready,27.2,,,,,,,,,,,,,,,195.72,,reference-ready,195.72,,,3.57,,reference-ready,3.57
DFVWL6197,R4HNMCVW,REFERENCE_SITE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.452299,-73.239648,,,975,,reference-ready,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,reference-ready,0.92,,,1,,reference-ready,1,,,1.71,,reference-ready,1.71,,,34.38,,reference-ready,34.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,,reference-ready,3.88,,,21,,reference-ready,21,,,,,,,,,,,,,,,,,,,,,25.9,,reference-ready,25.9,,,,,,,,,,,,,,,209.42,,reference-ready,209.42,,,3.21,,reference-ready,3.21
DUNVH1051,RFJR8LZJ,REFERENCE_SITE,day,2024-07-11T00:00:00.000+00:00,2024-07-12T00:00:00.000+00:00,42.120248,-72.58499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83,,reference-ready,3.83,,,1.29,,reference-ready,1.29,,,5.33,,reference-ready,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,,reference-ready,4.65,,,26,,reference-ready,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DARSM2019,AF64TV9R,CLARITY_NODE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.45179,-73.25484,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,2.99,,calibrated-ready,28.61,node,,,,,,node,,,,,,ozone,,,,,,node,valid,6.12,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,10.61,,sensor-ready,10.61,node,valid,4.19,,calibration-missing,,node,valid,10.29,,sensor-ready,10.29,node,valid,5.93,,calibrated-ready,4.88,node,valid,33,,calibrated-ready,27,node,valid,10.57,,sensor-ready,10.57,wind,,,,,,node,valid,63.69,,sensor-ready,63.69,wind,,,,,,node,valid,26.69,,sensor-ready,26.69,node,,,,,,wind,,,,,,wind,,,,,
DBGKL8516,AGK79VTM,CLARITY_NODE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.46803,-73.20072,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,1.3,,calibrated-ready,21.72,node,,,,,,node,,,,,,ozone,,,,,,node,valid,6.15,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,10.04,,sensor-ready,10.04,node,valid,4.4,,calibration-missing,,node,valid,9.77,,sensor-ready,9.77,node,valid,5.98,,calibrated-ready,4.65,node,valid,33,,calibrated-ready,26,node,valid,10,,sensor-ready,10,wind,,,,,,node,valid,66.45,,sensor-ready,66.45,wind,,,,,,node,valid,25.95,,sensor-ready,25.95,node,,,,,,wind,,,,,,wind,,,,,
DDTAU0510,AK639KKR,CLARITY_NODE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.42506,-73.22515,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,11.66,,calibrated-ready,27.11,node,,,,,,node,,,,,,ozone,,,,,,node,valid,7.29,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,10.36,,sensor-ready,10.36,node,valid,4.93,,calibration-missing,,node,valid,10.04,,sensor-ready,10.04,node,valid,6.03,,calibrated-ready,4.68,node,valid,33,,calibrated-ready,26,node,valid,10.33,,sensor-ready,10.33,wind,,,,,,node,valid,69.23,,sensor-ready,69.23,wind,,,,,,node,valid,25.89,,sensor-ready,25.89,node,,,,,,wind,,,,,,wind,,,,,
DJFKW1483,ANWQJL6T,CLARITY_NODE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.42689,-73.28892,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,7.93,,calibrated-ready,34.86,node,,,,,,node,,,,,,ozone,,,,,,node,valid,9.93,,calibration-missing,,node,valid,8,,calibration-missing,,node,valid,11.53,,sensor-ready,11.53,node,valid,4.96,,calibration-missing,,node,valid,11.16,,sensor-ready,11.16,node,valid,6.27,,calibrated-ready,4.89,node,valid,34,,calibrated-ready,27,node,valid,11.47,,sensor-ready,11.47,wind,,,,,,node,valid,74.01,,sensor-ready,74.01,wind,,,,,,node,valid,24.26,,sensor-ready,24.26,node,,,,,,wind,,,,,,wind,,,,,
DKWAZ4010,AKR3XP4V,CLARITY_NODE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.45855,-73.22086,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,8.11,,calibrated-ready,26.05,node,,,,,,node,,,,,,ozone,,,,,,node,valid,5.8,,calibration-missing,,node,valid,5,,calibration-missing,,node,valid,8.97,,sensor-ready,8.97,node,valid,3.75,,calibration-missing,,node,valid,8.71,,sensor-ready,8.71,node,valid,4.62,,calibrated-ready,4.42,node,valid,26,,calibrated-ready,24,node,valid,8.93,,sensor-ready,8.93,wind,,,,,,node,valid,63.38,,sensor-ready,63.38,wind,,,,,,node,valid,26.86,,sensor-ready,26.86,node,,,,,,wind,,,,,,wind,,,,,
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.42171656,-73.20349336,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,1.76,,calibrated-ready,34.27,node,,,,,,node,,,,,,ozone,,,,,,node,valid,7.57,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,11.19,,sensor-ready,11.19,node,valid,5.18,,calibration-missing,,node,valid,10.76,,sensor-ready,10.76,node,valid,7.42,,calibrated-ready,4.89,node,valid,41,,calibrated-ready,27,node,valid,11.15,,sensor-ready,11.15,wind,,,,,,node,valid,70.37,,sensor-ready,70.37,wind,,,,,,node,valid,24.72,,sensor-ready,24.72,node,,,,,,wind,,,,,,wind,,,,,
DMTLY7351,AXGPYFJ7,CLARITY_NODE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.45301464,-73.26174029,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,5.77,,calibrated-ready,26.44,node,,,,,,node,,,,,,ozone,,,,,,node,valid,6.95,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,10.11,,sensor-ready,10.11,node,valid,4.28,,calibration-missing,,node,valid,9.76,,sensor-ready,9.76,node,valid,5.6,,calibrated-ready,4.57,node,valid,31,,calibrated-ready,25,node,valid,10.07,,sensor-ready,10.07,wind,,,,,,node,valid,70.77,,sensor-ready,70.77,wind,,,,,,node,valid,25.23,,sensor-ready,25.23,node,,,,,,wind,,,,,,wind,,,,,
DSHNM8883,AF9TLJ9M,CLARITY_NODE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.45658,-73.2441,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,9.93,,calibrated-ready,15.56,node,,,,,,node,,,,,,ozone,,,,,,node,valid,6.76,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,9.5,,sensor-ready,9.5,node,valid,4.32,,calibration-missing,,node,valid,9.23,,sensor-ready,9.23,node,valid,5.35,,calibrated-ready,4.53,node,valid,29,,calibrated-ready,25,node,valid,9.47,,sensor-ready,9.47,wind,,,,,,node,valid,65.31,,sensor-ready,65.31,wind,,,,,,node,valid,26.14,,sensor-ready,26.14,node,,,,,,wind,,,,,,wind,,,,,
DXXHJ4229,A3F7VX67,CLARITY_NODE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.44963,-73.25216,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,0.49,,calibrated-ready,23.34,node,,,,,,node,,,,,,ozone,,,,,,node,valid,7.14,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,10.36,,sensor-ready,10.36,node,valid,3.85,,calibration-missing,,node,valid,9.96,,sensor-ready,9.96,node,valid,6.66,,calibrated-ready,4.77,node,valid,37,,calibrated-ready,26,node,valid,10.29,,sensor-ready,10.29,wind,,,,,,node,valid,64.96,,sensor-ready,64.96,wind,,,,,,node,valid,26.21,,sensor-ready,26.21,node,,,,,,wind,,,,,,wind,,,,,
DYYDT1778,AHPXW4TJ,CLARITY_NODE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.120165,-72.585155,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,11.84,,calibrated-ready,36.29,node,,,,,,node,,,,,,ozone,,,,,,node,valid,7.39,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,9.22,,sensor-ready,9.22,node,valid,3.72,,calibration-missing,,node,valid,8.78,,sensor-ready,8.78,node,valid,6.66,,calibrated-ready,4.41,node,valid,37,,calibrated-ready,24,node,valid,9.16,,sensor-ready,9.16,wind,,,,,,node,valid,66.69,,sensor-ready,66.69,wind,,,,,,node,valid,27.3,,sensor-ready,27.3,node,,,,,,wind,,,,,,wind,,,,,
DEUQJ0073,R2R137TB,REFERENCE_SITE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.194401,-72.555603,,,1009,,reference-ready,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43,,reference-ready,4.43,,,0.33,,reference-ready,0.33,,,4.9,,reference-ready,4.9,,,42.78,,reference-ready,42.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,,reference-ready,4.24,,,23,,reference-ready,23,,,,,,,,,,,,,,,,,,,,,26.1,,reference-ready,26.1,,,,,,,,,,,,,,,193.52,,reference-ready,193.52,,,2.08,,reference-ready,2.08
DFVWL6197,R4HNMCVW,REFERENCE_SITE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.452299,-73.239648,,,984,,reference-ready,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,reference-ready,1.5,,,1.15,,reference-ready,1.15,,,2.55,,reference-ready,2.55,,,33.26,,reference-ready,33.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36,,reference-ready,3.36,,,18,,reference-ready,18,,,,,,,,,,,,,,,,,,,,,24.6,,reference-ready,24.6,,,,,,,,,,,,,,,217.63,,reference-ready,217.63,,,1.39,,reference-ready,1.39
DUNVH1051,RFJR8LZJ,REFERENCE_SITE,day,2024-07-12T00:00:00.000+00:00,2024-07-13T00:00:00.000+00:00,42.120248,-72.58499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43,,reference-ready,7.43,,,1.48,,reference-ready,1.48,,,8.86,,reference-ready,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82,,reference-ready,4.82,,,27,,reference-ready,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
