datasourceId,sourceId,sourceType,StartOfPeriod,endOfPeriod,locationLatitude,locationLongitude,no2Conc1HourMean.qcAssessment,no2Conc1HourMean.status,no2Conc1HourMean.value,pm10ConcMass1HourMean.qcAssessment,pm10ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.qcAssessment,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;06;16,2025;05;06;17,42.42689,-73.28892,valid,calibrated-ready,15.79,valid,8.09,valid,calibrated-ready,2.73
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;06;16,2025;05;06;17,42.45855,-73.22086,valid,calibrated-ready,11.62,valid,3.49,valid,calibrated-ready,2.65
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;06;16,2025;05;06;17,42.42171656,-73.20349336,valid,calibrated-ready,31.87,valid,2.14,valid,calibrated-ready,2.51
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;06;16,2025;05;06;17,42.45301464,-73.26174029,valid,calibrated-ready,19.55,valid,4.09,valid,calibrated-ready,2.74
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;06;16,2025;05;06;17,42.45658,-73.2441,valid,calibrated-ready,10.92,valid,5.51,valid,calibrated-ready,2.76
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;06;16,2025;05;06;17,42.44963,-73.25216,valid,calibrated-ready,24.4,valid,1.98,valid,calibrated-ready,2.11
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;06;16,2025;05;06;17,42.46656678,-73.24792415,valid,calibrated-ready,20.32,valid,4.83,valid,calibrated-ready,2.91
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;06;17,2025;05;06;18,42.45179,-73.25484,valid,calibrated-ready,29.51,valid,2.1,valid,calibrated-ready,2.39
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;06;17,2025;05;06;18,42.46803,-73.20072,valid,calibrated-ready,20.07,valid,1.07,valid,calibrated-ready,1.99
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;06;17,2025;05;06;18,42.42689,-73.28892,valid,calibrated-ready,15.6,valid,5.38,valid,calibrated-ready,2.19
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;06;17,2025;05;06;18,42.45855,-73.22086,valid,calibrated-ready,21.39,valid,2,valid,calibrated-ready,2.15
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;06;17,2025;05;06;18,42.42171656,-73.20349336,valid,calibrated-ready,30.85,valid,0.85,valid,calibrated-ready,1.91
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;06;17,2025;05;06;18,42.45301464,-73.26174029,valid,calibrated-ready,21.73,valid,2.68,valid,calibrated-ready,2.39
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;06;17,2025;05;06;18,42.45658,-73.2441,valid,calibrated-ready,13.73,valid,4.13,valid,calibrated-ready,2.32
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;06;17,2025;05;06;18,42.44963,-73.25216,valid,calibrated-ready,24.71,valid,2.35,valid,calibrated-ready,2.4
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;06;17,2025;05;06;18,42.46656678,-73.24792415,valid,calibrated-ready,21.99,valid,4.14,valid,calibrated-ready,2.64
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;06;18,2025;05;06;19,42.45179,-73.25484,valid,calibrated-ready,30.21,valid,0.58,valid,calibrated-ready,1.75
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;06;18,2025;05;06;19,42.46803,-73.20072,valid,calibrated-ready,20.63,valid,0.58,valid,calibrated-ready,1.59
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;06;18,2025;05;06;19,42.42689,-73.28892,valid,calibrated-ready,17.13,valid,3.46,valid,calibrated-ready,1.51
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;06;18,2025;05;06;19,42.45855,-73.22086,valid,calibrated-ready,31.61,valid,0.9,valid,calibrated-ready,1.74
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;06;18,2025;05;06;19,42.42171656,-73.20349336,valid,calibrated-ready,32.35,valid,0.83,valid,calibrated-ready,1.78
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;06;18,2025;05;06;19,42.45301464,-73.26174029,valid,calibrated-ready,24.38,valid,1.35,valid,calibrated-ready,1.7
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;06;18,2025;05;06;19,42.45658,-73.2441,valid,calibrated-ready,14.25,valid,1.86,valid,calibrated-ready,1.71
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;06;18,2025;05;06;19,42.44963,-73.25216,valid,calibrated-ready,24.85,valid,0.82,valid,calibrated-ready,1.69
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;06;18,2025;05;06;19,42.46656678,-73.24792415,valid,calibrated-ready,25.28,valid,1.55,valid,calibrated-ready,1.74
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;06;19,2025;05;06;20,42.45179,-73.25484,valid,calibrated-ready,30.89,valid,1.47,valid,calibrated-ready,2.39
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;06;19,2025;05;06;20,42.46803,-73.20072,valid,calibrated-ready,21.19,valid,1.15,valid,calibrated-ready,2.06
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;06;19,2025;05;06;20,42.42689,-73.28892,valid,calibrated-ready,18.2,valid,4.84,valid,calibrated-ready,2.26
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;06;19,2025;05;06;20,42.45855,-73.22086,valid,calibrated-ready,18.76,valid,2.03,valid,calibrated-ready,2.27
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;06;19,2025;05;06;20,42.42171656,-73.20349336,valid,calibrated-ready,32.07,valid,1.68,valid,calibrated-ready,2.28
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;06;19,2025;05;06;20,42.45301464,-73.26174029,valid,calibrated-ready,20.43,valid,2.13,valid,calibrated-ready,2.26
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;06;19,2025;05;06;20,42.45658,-73.2441,valid,calibrated-ready,14.35,valid,3.25,valid,calibrated-ready,2.24
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;06;19,2025;05;06;20,42.44963,-73.25216,valid,calibrated-ready,24.79,valid,0.91,valid,calibrated-ready,1.85
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;06;19,2025;05;06;20,42.46656678,-73.24792415,valid,calibrated-ready,21.77,valid,9.32,valid,calibrated-ready,3.75
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;06;20,2025;05;06;21,42.45179,-73.25484,valid,calibrated-ready,32.29,valid,1.92,valid,calibrated-ready,2.54
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;06;20,2025;05;06;21,42.46803,-73.20072,valid,calibrated-ready,19.49,valid,1.79,valid,calibrated-ready,2.33
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;06;20,2025;05;06;21,42.42689,-73.28892,valid,calibrated-ready,16.77,valid,6.29,valid,calibrated-ready,2.4
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;06;20,2025;05;06;21,42.45855,-73.22086,valid,calibrated-ready,20.84,valid,2.97,valid,calibrated-ready,2.59
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;06;20,2025;05;06;21,42.42171656,-73.20349336,valid,calibrated-ready,33.18,valid,2.41,valid,calibrated-ready,2.63
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;06;20,2025;05;06;21,42.45301464,-73.26174029,valid,calibrated-ready,22.03,valid,2.99,valid,calibrated-ready,2.56
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;06;20,2025;05;06;21,42.45658,-73.2441,valid,calibrated-ready,15.35,valid,4.18,valid,calibrated-ready,2.55
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;06;20,2025;05;06;21,42.44963,-73.25216,valid,calibrated-ready,25.16,valid,1.62,valid,calibrated-ready,2.03
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;06;20,2025;05;06;21,42.46656678,-73.24792415,valid,calibrated-ready,20.01,valid,61.14,valid,calibrated-ready,14.28
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;06;21,2025;05;06;22,42.45179,-73.25484,valid,calibrated-ready,30.77,valid,2.62,valid,calibrated-ready,2.77
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;06;21,2025;05;06;22,42.46803,-73.20072,valid,calibrated-ready,20.78,valid,1.8,valid,calibrated-ready,2.38
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;06;21,2025;05;06;22,42.42689,-73.28892,valid,calibrated-ready,19.09,valid,5.78,valid,calibrated-ready,2.76
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;06;21,2025;05;06;22,42.45855,-73.22086,valid,calibrated-ready,16.2,valid,3.6,valid,calibrated-ready,2.79
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;06;21,2025;05;06;22,42.42171656,-73.20349336,valid,calibrated-ready,34.17,valid,3,valid,calibrated-ready,2.91
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;06;21,2025;05;06;22,42.45301464,-73.26174029,valid,calibrated-ready,17.02,valid,3.62,valid,calibrated-ready,2.88
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;06;21,2025;05;06;22,42.45658,-73.2441,valid,calibrated-ready,13.94,valid,4.67,valid,calibrated-ready,2.74
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;06;21,2025;05;06;22,42.44963,-73.25216,valid,calibrated-ready,23.99,valid,1.41,valid,calibrated-ready,2.15
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;06;21,2025;05;06;22,42.46656678,-73.24792415,valid,calibrated-ready,19.82,valid,4.72,valid,calibrated-ready,2.87
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;06;22,2025;05;06;23,42.45179,-73.25484,valid,calibrated-ready,30.1,valid,3.9,valid,calibrated-ready,3.24
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;06;22,2025;05;06;23,42.46803,-73.20072,valid,calibrated-ready,19.17,valid,1.87,valid,calibrated-ready,2.42
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;06;22,2025;05;06;23,42.42689,-73.28892,valid,calibrated-ready,20.1,valid,6.15,valid,calibrated-ready,2.81
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;06;22,2025;05;06;23,42.45855,-73.22086,valid,calibrated-ready,9.54,valid,3.29,valid,calibrated-ready,2.76
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;06;22,2025;05;06;23,42.42171656,-73.20349336,valid,calibrated-ready,29.63,valid,2.9,valid,calibrated-ready,2.85
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;06;22,2025;05;06;23,42.45301464,-73.26174029,valid,calibrated-ready,18.27,valid,3.73,valid,calibrated-ready,2.92
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;06;22,2025;05;06;23,42.45658,-73.2441,valid,calibrated-ready,12.96,valid,4.39,valid,calibrated-ready,2.8
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;06;22,2025;05;06;23,42.44963,-73.25216,valid,calibrated-ready,22.45,valid,1.86,valid,calibrated-ready,2.2
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;06;22,2025;05;06;23,42.46656678,-73.24792415,valid,calibrated-ready,15.77,valid,5.35,valid,calibrated-ready,3.02
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;06;23,2025;05;07;00,42.45179,-73.25484,valid,calibrated-ready,28.14,valid,3.5,valid,calibrated-ready,3.01
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;06;23,2025;05;07;00,42.46803,-73.20072,valid,calibrated-ready,19.75,valid,1.71,valid,calibrated-ready,2.34
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;06;23,2025;05;07;00,42.42689,-73.28892,valid,calibrated-ready,19.62,valid,7.78,valid,calibrated-ready,2.88
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;06;23,2025;05;07;00,42.45855,-73.22086,valid,calibrated-ready,23.96,valid,4.07,valid,calibrated-ready,2.86
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;06;23,2025;05;07;00,42.42171656,-73.20349336,valid,calibrated-ready,27.95,valid,4.04,valid,calibrated-ready,2.97
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;06;23,2025;05;07;00,42.45301464,-73.26174029,valid,calibrated-ready,22.82,valid,3.97,valid,calibrated-ready,2.75
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;06;23,2025;05;07;00,42.45658,-73.2441,valid,calibrated-ready,14.78,valid,5.44,valid,calibrated-ready,2.88
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;06;23,2025;05;07;00,42.44963,-73.25216,valid,calibrated-ready,23.78,valid,2.29,valid,calibrated-ready,2.32
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;06;23,2025;05;07;00,42.46656678,-73.24792415,valid,calibrated-ready,18.55,valid,4.96,valid,calibrated-ready,3
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;07;00,2025;05;07;01,42.45179,-73.25484,valid,calibrated-ready,28.39,valid,4.27,valid,calibrated-ready,3.34
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;07;00,2025;05;07;01,42.46803,-73.20072,valid,calibrated-ready,17.74,valid,2.92,valid,calibrated-ready,2.7
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;07;00,2025;05;07;01,42.42689,-73.28892,valid,calibrated-ready,18.4,valid,9.05,valid,calibrated-ready,3.25
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;07;00,2025;05;07;01,42.45855,-73.22086,valid,calibrated-ready,28.41,valid,6.04,valid,calibrated-ready,3.22
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;07;00,2025;05;07;01,42.42171656,-73.20349336,valid,calibrated-ready,26.01,valid,5.73,valid,calibrated-ready,3.55
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;07;00,2025;05;07;01,42.45301464,-73.26174029,valid,calibrated-ready,23.38,valid,6.62,valid,calibrated-ready,3.42
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;07;00,2025;05;07;01,42.45658,-73.2441,valid,calibrated-ready,11.81,valid,6.46,valid,calibrated-ready,3.25
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;07;00,2025;05;07;01,42.44963,-73.25216,valid,calibrated-ready,24.04,valid,2.26,valid,calibrated-ready,2.4
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;07;00,2025;05;07;01,42.46656678,-73.24792415,valid,calibrated-ready,20.28,valid,7.59,valid,calibrated-ready,3.58
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;07;01,2025;05;07;02,42.45179,-73.25484,valid,calibrated-ready,26.3,valid,7.09,valid,calibrated-ready,4.42
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;07;01,2025;05;07;02,42.46803,-73.20072,valid,calibrated-ready,17.64,valid,4.33,valid,calibrated-ready,3.09
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;07;01,2025;05;07;02,42.42689,-73.28892,valid,calibrated-ready,11.92,valid,10.58,valid,calibrated-ready,4.07
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;07;01,2025;05;07;02,42.45855,-73.22086,valid,calibrated-ready,20.3,valid,6.77,valid,calibrated-ready,3.9
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;07;01,2025;05;07;02,42.42171656,-73.20349336,valid,calibrated-ready,25.09,valid,7.87,valid,calibrated-ready,4.39
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;07;01,2025;05;07;02,42.45301464,-73.26174029,valid,calibrated-ready,20.75,valid,9.21,valid,calibrated-ready,4.43
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;07;01,2025;05;07;02,42.45658,-73.2441,valid,calibrated-ready,9.74,valid,9.6,valid,calibrated-ready,4.15
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;07;01,2025;05;07;02,42.44963,-73.25216,valid,calibrated-ready,21.8,valid,3.84,valid,calibrated-ready,2.84
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;07;01,2025;05;07;02,42.46656678,-73.24792415,valid,calibrated-ready,17.11,valid,9.89,valid,calibrated-ready,4.4
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;07;02,2025;05;07;03,42.45179,-73.25484,valid,calibrated-ready,25.99,valid,7.38,valid,calibrated-ready,4.69
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;07;02,2025;05;07;03,42.46803,-73.20072,valid,calibrated-ready,17.33,valid,5.18,valid,calibrated-ready,3.38
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;07;02,2025;05;07;03,42.42689,-73.28892,valid,calibrated-ready,10.09,valid,13.96,valid,calibrated-ready,4.6
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;07;02,2025;05;07;03,42.45855,-73.22086,valid,calibrated-ready,19.43,valid,9.23,valid,calibrated-ready,4.56
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;07;02,2025;05;07;03,42.42171656,-73.20349336,valid,calibrated-ready,22.86,valid,10.41,valid,calibrated-ready,5.01
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;07;02,2025;05;07;03,42.45301464,-73.26174029,valid,calibrated-ready,20.82,valid,10.08,valid,calibrated-ready,4.62
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;07;02,2025;05;07;03,42.45658,-73.2441,valid,calibrated-ready,10.24,valid,11.87,valid,calibrated-ready,4.5
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;07;02,2025;05;07;03,42.44963,-73.25216,valid,calibrated-ready,21.41,valid,4.59,valid,calibrated-ready,3.01
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;07;02,2025;05;07;03,42.46656678,-73.24792415,valid,calibrated-ready,17.6,valid,13.88,valid,calibrated-ready,5.49
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;07;03,2025;05;07;04,42.45179,-73.25484,valid,calibrated-ready,25.89,valid,10.69,valid,calibrated-ready,5.32
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;07;03,2025;05;07;04,42.46803,-73.20072,valid,calibrated-ready,15.67,valid,7.37,valid,calibrated-ready,4.04
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;07;03,2025;05;07;04,42.42689,-73.28892,valid,calibrated-ready,11.95,valid,17.13,valid,calibrated-ready,5.63
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;07;03,2025;05;07;04,42.45855,-73.22086,valid,calibrated-ready,22.59,valid,11.95,valid,calibrated-ready,5.1
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;07;03,2025;05;07;04,42.42171656,-73.20349336,valid,calibrated-ready,23.59,valid,12.78,valid,calibrated-ready,5.75
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;07;03,2025;05;07;04,42.45301464,-73.26174029,valid,calibrated-ready,22.29,valid,11.24,valid,calibrated-ready,5.03
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;07;03,2025;05;07;04,42.45658,-73.2441,valid,calibrated-ready,10.09,valid,16.13,valid,calibrated-ready,5.28
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;07;03,2025;05;07;04,42.44963,-73.25216,valid,calibrated-ready,21.96,valid,5.01,valid,calibrated-ready,3.06
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;07;03,2025;05;07;04,42.46656678,-73.24792415,valid,calibrated-ready,15.16,valid,13.24,valid,calibrated-ready,5.09
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;07;04,2025;05;07;05,42.45179,-73.25484,valid,calibrated-ready,22.55,valid,13.36,valid,calibrated-ready,6.26
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;07;04,2025;05;07;05,42.46803,-73.20072,valid,calibrated-ready,14.27,valid,6.87,valid,calibrated-ready,3.84
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;07;04,2025;05;07;05,42.42689,-73.28892,valid,calibrated-ready,11.95,valid,18.33,valid,calibrated-ready,6.04
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;07;04,2025;05;07;05,42.45855,-73.22086,valid,calibrated-ready,26.38,valid,13.02,valid,calibrated-ready,5.54
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;07;04,2025;05;07;05,42.42171656,-73.20349336,valid,calibrated-ready,19.39,valid,14.51,valid,calibrated-ready,5.94
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;07;04,2025;05;07;05,42.45301464,-73.26174029,valid,calibrated-ready,24.14,valid,15.34,valid,calibrated-ready,5.95
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;07;04,2025;05;07;05,42.45658,-73.2441,valid,calibrated-ready,7.61,valid,21.13,valid,calibrated-ready,6.38
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;07;04,2025;05;07;05,42.44963,-73.25216,valid,calibrated-ready,22.15,valid,7.4,valid,calibrated-ready,3.47
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;07;04,2025;05;07;05,42.46656678,-73.24792415,valid,calibrated-ready,17.05,valid,19.42,valid,calibrated-ready,6.71
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;07;05,2025;05;07;06,42.45179,-73.25484,valid,calibrated-ready,21.56,valid,12.6,valid,calibrated-ready,5.7
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;07;05,2025;05;07;06,42.46803,-73.20072,valid,calibrated-ready,12.93,valid,6.18,valid,calibrated-ready,3.63
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;07;05,2025;05;07;06,42.42689,-73.28892,valid,calibrated-ready,8.19,valid,21.07,valid,calibrated-ready,6.09
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;07;05,2025;05;07;06,42.45855,-73.22086,valid,calibrated-ready,24.14,valid,12.71,valid,calibrated-ready,5.24
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;07;05,2025;05;07;06,42.42171656,-73.20349336,valid,calibrated-ready,19.16,valid,14.65,valid,calibrated-ready,5.71
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;07;05,2025;05;07;06,42.45301464,-73.26174029,valid,calibrated-ready,22.15,valid,18.26,valid,calibrated-ready,6.27
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;07;05,2025;05;07;06,42.45658,-73.2441,valid,calibrated-ready,4.69,valid,20.15,valid,calibrated-ready,5.87
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;07;05,2025;05;07;06,42.44963,-73.25216,valid,calibrated-ready,19.44,valid,6.02,valid,calibrated-ready,3.2
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;07;05,2025;05;07;06,42.46656678,-73.24792415,valid,calibrated-ready,13.96,valid,19.71,valid,calibrated-ready,6.46
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;07;06,2025;05;07;07,42.45179,-73.25484,valid,calibrated-ready,20.04,valid,11.78,valid,calibrated-ready,5.35
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;07;06,2025;05;07;07,42.46803,-73.20072,valid,calibrated-ready,14.54,valid,6.88,valid,calibrated-ready,3.92
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;07;06,2025;05;07;07,42.42689,-73.28892,valid,calibrated-ready,7.47,valid,14.62,valid,calibrated-ready,4.92
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;07;06,2025;05;07;07,42.45855,-73.22086,valid,calibrated-ready,23.32,valid,12.83,valid,calibrated-ready,5.01
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;07;06,2025;05;07;07,42.42171656,-73.20349336,valid,calibrated-ready,16.3,valid,13.92,valid,calibrated-ready,5.33
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;07;06,2025;05;07;07,42.45301464,-73.26174029,valid,calibrated-ready,19.9,valid,17.06,valid,calibrated-ready,5.97
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;07;06,2025;05;07;07,42.45658,-73.2441,valid,calibrated-ready,0.54,valid,18.85,valid,calibrated-ready,5.44
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;07;06,2025;05;07;07,42.44963,-73.25216,valid,calibrated-ready,19.33,valid,5.64,valid,calibrated-ready,3.06
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;07;06,2025;05;07;07,42.46656678,-73.24792415,valid,calibrated-ready,10.56,valid,18.06,valid,calibrated-ready,5.9
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;07;07,2025;05;07;08,42.45179,-73.25484,valid,calibrated-ready,19.14,valid,8.93,valid,calibrated-ready,4.55
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;07;07,2025;05;07;08,42.46803,-73.20072,valid,calibrated-ready,12.21,valid,7.03,valid,calibrated-ready,3.54
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;07;07,2025;05;07;08,42.42689,-73.28892,valid,calibrated-ready,8.24,valid,13.86,valid,calibrated-ready,4.43
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;07;07,2025;05;07;08,42.45855,-73.22086,valid,calibrated-ready,17.8,valid,9.92,valid,calibrated-ready,4.28
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;07;07,2025;05;07;08,42.42171656,-73.20349336,valid,calibrated-ready,15.58,valid,12.88,valid,calibrated-ready,5.03
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2025;05;07;07,2025;05;07;08,42.45301464,-73.26174029,valid,calibrated-ready,17.88,valid,15.49,valid,calibrated-ready,5.42
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2025;05;07;07,2025;05;07;08,42.45658,-73.2441,valid,calibrated-ready,5.66,valid,14.04,valid,calibrated-ready,4.48
DXXHJ4229,A3F7VX67,CLARITY_NODE,2025;05;07;07,2025;05;07;08,42.44963,-73.25216,valid,calibrated-ready,18.28,valid,4.41,valid,calibrated-ready,2.72
DYJIY3756,AK639KKR,CLARITY_NODE,2025;05;07;07,2025;05;07;08,42.46656678,-73.24792415,valid,calibrated-ready,10.48,valid,15.04,valid,calibrated-ready,5.05
DARSM2019,AF64TV9R,CLARITY_NODE,2025;05;07;08,2025;05;07;09,42.45179,-73.25484,valid,calibrated-ready,18.78,valid,11.71,valid,calibrated-ready,5.17
DBGKL8516,AGK79VTM,CLARITY_NODE,2025;05;07;08,2025;05;07;09,42.46803,-73.20072,valid,calibrated-ready,13.42,valid,7.67,valid,calibrated-ready,3.78
DJFKW1483,ANWQJL6T,CLARITY_NODE,2025;05;07;08,2025;05;07;09,42.42689,-73.28892,valid,calibrated-ready,6.05,valid,18,valid,calibrated-ready,5.28
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2025;05;07;08,2025;05;07;09,42.45855,-73.22086,valid,calibrated-ready,23.34,valid,12,valid,calibrated-ready,4.57
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2025;05;07;08,2025;05;07;09,42.42171656,-73.20349336,valid,calibrated-ready,13.87,valid,17.31,valid,calibrated-ready,4.57
