"STATION","DATE","REPORT_TYPE","SOURCE","HourlyDryBulbTemperature","HourlyRelativeHumidity","HourlyWindDirection","HourlyWindSpeed"
"USW00014763","2024-04-11T04:54:00","FM-15","343","47","93","050","5"
"USW00014763","2024-04-11T05:54:00","FM-15","343","47","93","050","6"
"USW00014763","2024-04-11T06:54:00","FM-15","343","47","93","060","7"
"USW00014763","2024-04-11T07:54:00","FM-15","343","47","93","040","7"
"USW00014763","2024-04-11T08:47:00","FM-16","343","48","93","060","7"
"USW00014763","2024-04-11T08:54:00","FM-15","343","48","93","060","8"
"USW00014763","2024-04-11T09:54:00","FM-15","343","48","93","070","7"
"USW00014763","2024-04-11T10:54:00","FM-15","343","49","90","070","8"
"USW00014763","2024-04-11T11:21:00","FM-16","343","49","93","070","3"
"USW00014763","2024-04-11T11:52:00","FM-16","343","48","94","080","3"
"USW00014763","2024-04-11T11:54:00","FM-15","343","49","93","080","3"
"USW00014763","2024-04-11T12:11:00","FM-16","343","49","93","100","5"
"USW00014763","2024-04-11T12:18:00","FM-16","343","49","93","090","3"
"USW00014763","2024-04-11T12:32:00","FM-16","343","50","89","VRB","3"
"USW00014763","2024-04-11T12:54:00","FM-15","343","50","93","110","7"
"USW00014763","2024-04-11T13:09:00","FM-16","343","51","92","110","6"
"USW00014763","2024-04-11T13:54:00","FM-15","343","53","89","130","13"
"USW00014763","2024-04-11T14:09:00","FM-16","343","53","86","140","11"
"USW00014763","2024-04-11T14:54:00","FM-15","343","53","89","130","8"
"USW00014763","2024-04-11T15:27:00","FM-16","343","54","87","140","11"
"USW00014763","2024-04-11T15:54:00","FM-15","343","54","87","120","9"
"USW00014763","2024-04-11T16:08:00","FM-16","343","53","89","090","8"
"USW00014763","2024-04-11T16:54:00","FM-15","343","53","89","100","10"
"USW00014763","2024-04-11T17:54:00","FM-15","343","52","89","VRB","7"
"USW00014763","2024-04-11T18:54:00","FM-15","343","53","89","110","10"
"USW00014763","2024-04-11T19:54:00","FM-15","343","53","93","100","8"
"USW00014763","2024-04-11T20:42:00","FM-16","343","54","93","080","6"
"USW00014763","2024-04-11T20:54:00","FM-15","343","54","90","VRB","8"
"USW00014763","2024-04-11T21:54:00","FM-15","343","57","90","130","15"
"USW00014763","2024-04-11T22:01:00","FM-16","343","57","90","120","8"
"USW00014763","2024-04-11T22:13:00","FM-16","343","57","90","130","14"
"USW00014763","2024-04-11T22:31:00","FM-16","343","58","87","150","15"
"USW00014763","2024-04-11T22:54:00","FM-15","343","59","83","140","16"
"USW00014763","2024-04-11T23:05:00","FM-16","343","58","90","140","17"
"USW00014763","2024-04-11T23:54:00","FM-15","343","59","90","VRB","10"
"USW00014763","2024-04-12T00:00:00","SOD",,,,,
"USW00014763","2024-04-12T00:18:00","FM-16","343","59","90","130","13"
"USW00014763","2024-04-12T00:54:00","FM-15","343","60","86","130","15"
"USW00014763","2024-04-12T01:54:00","FM-15","343","60","86","VRB","5"
"USW00014763","2024-04-12T02:19:00","FM-16","343","59","90","150","14"
"USW00014763","2024-04-12T02:27:00","FM-16","343","59","90","VRB","5"
"USW00014763","2024-04-12T02:54:00","FM-15","343","59","90","130","11"
"USW00014763","2024-04-12T03:03:00","FM-16","343","59","90","140","11"
"USW00014763","2024-04-12T03:38:00","FM-16","343","59","90","VRB","7"
"USW00014763","2024-04-12T03:54:00","FM-15","343","60","86","120","9"
"USW00014763","2024-04-12T04:14:00","FM-16","343","60","90","140","16"
"USW00014763","2024-04-12T04:54:00","FM-15","343","61","87","140","15"
"USW00014763","2024-04-12T05:54:00","FM-15","343","61","90","VRB","13"
"USW00014763","2024-04-12T06:39:00","FM-16","343","62","86","130","8"
"USW00014763","2024-04-12T06:54:00","FM-15","343","62","86","VRB","10"
"USW00014763","2024-04-12T08:35:00","FM-16","343","60","90","130","14"
"USW00014763","2024-04-12T08:54:00","FM-15","343","61","87",,
"USW00014763","2024-04-12T09:54:00","FM-15","343","61","87","VRB","13"
"USW00014763","2024-04-12T10:54:00","FM-15","343","61","84","VRB","10"
"USW00014763","2024-04-12T11:52:00","FM-16","343","63","77","VRB","6"
"USW00014763","2024-04-12T11:54:00","FM-15","343","62","80","VRB","5"
"USW00014763","2024-04-12T12:22:00","FM-16","343","61","87","VRB","3"
"USW00014763","2024-04-12T12:54:00","FM-15","343","62","78","130","17"
"USW00014763","2024-04-12T13:51:00","FM-16","343","59","88",,
"USW00014763","2024-04-12T13:52:00","FM-15","343","59","87",,
"USW00014763","2024-04-12T14:09:00","FM-16","343","58","90","220","13"
"USW00014763","2024-04-12T14:45:00","FM-16","343","57","90","200","22"
"USW00014763","2024-04-12T14:52:00","FM-16","343","55","88","210","17"
"USW00014763","2024-04-12T14:54:00","FM-15","343","55","87","210","16"
"USW00014763","2024-04-12T15:05:00","FM-16","343","55","87","200","9"
"USW00014763","2024-04-12T15:28:00","FM-16","343","54","87","190","16"
"USW00014763","2024-04-12T15:42:00","FM-16","343","54","83","190","16"
"USW00014763","2024-04-12T15:54:00","FM-15","343","54","80","200","18"
"USW00014763","2024-04-12T16:33:00","FM-16","343","55","74","200","15"
"USW00014763","2024-04-12T16:54:00","FM-15","343","55","69","210","11"
"USW00014763","2024-04-12T17:54:00","FM-15","343","53","72","200","11"
"USW00014763","2024-04-12T18:54:00","FM-15","343","53","69","200","17"
"USW00014763","2024-04-12T19:54:00","FM-15","343","51","71","200","15"
"USW00014763","2024-04-12T20:54:00","FM-15","343","51","69","190","13"
"USW00014763","2024-04-12T21:54:00","FM-15","343","51","66","190","14"
"USW00014763","2024-04-12T22:54:00","FM-15","343","50","68","190","15"
"USW00014763","2024-04-12T23:32:00","FM-16","343","50","71","200","11"
"USW00014763","2024-04-12T23:42:00","FM-16","343","50","71","190","13"
"USW00014763","2024-04-12T23:54:00","FM-15","343","50","71","190","13"
"USW00014763","2024-04-13T00:00:00","SOD",,,,,
"USW00014763","2024-04-13T00:54:00","FM-15","343","49","71","190","14"
"USW00014763","2024-04-13T01:54:00","FM-15","343","49","71","200","13"
"USW00014763","2024-04-13T02:54:00","FM-15","343","48","74","200","15"
"USW00014763","2024-04-13T03:54:00","FM-15","343","45","77","210","9"
"USW00014763","2024-04-13T04:26:00","FM-16","343","45","77","240","8"
"USW00014763","2024-04-13T04:52:00","FM-16","343","45","71","270","11"
"USW00014763","2024-04-13T04:54:00","FM-15","343","44","71","270","11"
"USW00014763","2024-04-13T05:54:00","FM-15","343","43","71","260","10"
"USW00014763","2024-04-13T06:54:00","FM-15","343","43","68","260","17"
"USW00014763","2024-04-13T07:54:00","FM-15","343","43","65","280","18"
"USW00014763","2024-04-13T08:54:00","FM-15","343","44","63","260","20"
"USW00014763","2024-04-13T09:54:00","FM-15","343","44","73","270","11"
"USW00014763","2024-04-13T10:54:00","FM-15","343","42","76","270","22"
"USW00014763","2024-04-13T11:08:00","FM-16","343","42","76","270","14"
"USW00014763","2024-04-13T11:54:00","FM-15","343","45","71","250","13"
"USW00014763","2024-04-13T12:54:00","FM-15","343","46","58","280","21"
"USW00014763","2024-04-13T13:54:00","FM-15","343","42","76","290","17"
"USW00014763","2024-04-13T14:13:00","FM-16","343","42","76","270","20"
"USW00014763","2024-04-13T14:33:00","FM-16","343","41","79","280","20"
"USW00014763","2024-04-13T14:54:00","FM-15","343","41","82","270","18"
"USW00014763","2024-04-13T15:21:00","FM-16","343","41","79","270","25"
"USW00014763","2024-04-13T15:54:00","FM-15","343","41","79","290","14"
"USW00014763","2024-04-13T16:52:00","FM-16","343","39","87","280","14"
"USW00014763","2024-04-13T16:54:00","FM-15","343","40","86","280","13"
"USW00014763","2024-04-13T17:22:00","FM-16","343","40","83","270","17"
"USW00014763","2024-04-13T17:54:00","FM-15","343","41","79","280","20"
"USW00014763","2024-04-13T18:54:00","FM-15","343","41","73","290","18"
"USW00014763","2024-04-13T19:54:00","FM-15","343","42","71","290","20"
"USW00014763","2024-04-13T20:54:00","FM-15","343","42","71","290","17"
"USW00014763","2024-04-13T21:30:00","FM-16","343","43","65","290","20"
"USW00014763","2024-04-13T21:54:00","FM-15","343","43","65","290","16"
"USW00014763","2024-04-13T22:54:00","FM-15","343","44","63","290","22"
"USW00014763","2024-04-13T23:54:00","FM-15","343","43","63","290","18"
"USW00014763","2024-04-14T00:00:00","SOD",,,,,
"USW00014763","2024-04-14T00:54:00","FM-15","343","42","65","290","18"
"USW00014763","2024-04-14T01:54:00","FM-15","343","41","67","290","21"
"USW00014763","2024-04-14T02:54:00","FM-15","343","39","73","280","18"
"USW00014763","2024-04-14T03:54:00","FM-15","343","39","73","290","13"
"USW00014763","2024-04-14T04:54:00","FM-15","343","39","70","VRB","5"
"USW00014763","2024-04-14T05:54:00","FM-15","343","39","73","VRB","6"
"USW00014763","2024-04-14T06:54:00","FM-15","343","42","65","260","8"
"USW00014763","2024-04-14T07:54:00","FM-15","343","46","56","280","10"
"USW00014763","2024-04-14T08:54:00","FM-15","343","48","50","270","10"
"USW00014763","2024-04-14T09:54:00","FM-15","343","50","48","250","11"
"USW00014763","2024-04-14T10:54:00","FM-15","343","48","61","230","6"
"USW00014763","2024-04-14T11:54:00","FM-15","343","46","77","140","5"
"USW00014763","2024-04-14T12:54:00","FM-15","343","48","71","130","3"
"USW00014763","2024-04-14T13:54:00","FM-15","343","51","64","180","7"
"USW00014763","2024-04-14T14:54:00","FM-15","343","53","57","VRB","3"
"USW00014763","2024-04-14T15:54:00","FM-15","343","48","83","190","6"
"USW00014763","2024-04-14T16:54:00","FM-15","343","48","86","000","0"
"USW00014763","2024-04-14T17:54:00","FM-15","343","47","93","020","6"
"USW00014763","2024-04-14T18:54:00","FM-15","343","46","93","000","0"
"USW00014763","2024-04-14T19:54:00","FM-15","343","46","93","000","0"
"USW00014763","2024-04-14T20:54:00","FM-15","343","46","96","000","0"
"USW00014763","2024-04-14T21:54:00","FM-15","343","45","97","000","0"
"USW00014763","2024-04-14T22:23:00","FM-16","343","44","96","000","0"
"USW00014763","2024-04-14T22:36:00","FM-16","343","43","97","000","0"
"USW00014763","2024-04-14T22:41:00","FM-16","343","42","96","000","0"
"USW00014763","2024-04-14T22:49:00","FM-16","343","43","93","140","3"
"USW00014763","2024-04-14T22:54:00","FM-15","343","42","96","160","3"
"USW00014763","2024-04-14T23:27:00","FM-16","343","41","96","000","0"
"USW00014763","2024-04-14T23:42:00","FM-16","343","42","92","000","0"
"USW00014763","2024-04-14T23:54:00","FM-15","343","40","97","000","0"
"USW00014763","2024-04-15T00:00:00","SOD",,,,,
"USW00014763","2024-04-15T00:03:00","FM-16","343","41","93","250","3"
"USW00014763","2024-04-15T00:34:00","FM-16","343","40","97","250","3"
"USW00014763","2024-04-15T00:42:00","FM-16","343","40","97","240","5"
"USW00014763","2024-04-15T00:54:00","FM-15","343","40","97","000","0"
"USW00014763","2024-04-15T00:59:00","FM-16","343","40","93","000","0"
"USW00014763","2024-04-15T01:07:00","FM-16","343","40","93","000","0"
"USW00014763","2024-04-15T01:19:00","FM-16","343","40","97","000","0"
"USW00014763","2024-04-15T01:27:00","FM-16","343","39","96","000","0"
"USW00014763","2024-04-15T01:36:00","FM-16","343","39","93","000","0"
"USW00014763","2024-04-15T01:54:00","FM-15","343","40","93","000","0"
"USW00014763","2024-04-15T02:01:00","FM-16","343","39","96","000","0"
"USW00014763","2024-04-15T02:06:00","FM-16","343","39","96","000","0"
"USW00014763","2024-04-15T02:35:00","FM-16","343","40","97","000","0"
"USW00014763","2024-04-15T02:45:00","FM-16","343","39","96","000","0"
"USW00014763","2024-04-15T02:52:00","FM-16","343","39","93","120","3"
"USW00014763","2024-04-15T02:54:00","FM-15","343","40","93","000","0"
"USW00014763","2024-04-15T03:02:00","FM-16","343","38","97","000","0"
"USW00014763","2024-04-15T03:13:00","FM-16","343","37","96","000","0"
"USW00014763","2024-04-15T03:23:00","FM-16","343","38","93","000","0"
"USW00014763","2024-04-15T03:49:00","FM-16","343","36","100","000","0"
"USW00014763","2024-04-15T03:54:00","FM-15","343","36","97","000","0"
"USW00014763","2024-04-15T04:11:00","FM-16","343","37","96","000","0"
"USW00014763","2024-04-15T04:52:00","FM-16","343","37","93","000","0"
"USW00014763","2024-04-15T04:54:00","FM-15","343","37","96","000","0"
"USW00014763","2024-04-15T05:06:00","FM-16","343","38","93","000","0"
"USW00014763","2024-04-15T05:13:00","FM-16","343","37","96","290","3"
"USW00014763","2024-04-15T05:54:00","FM-15","343","38","97","000","0"
"USW00014763","2024-04-15T06:54:00","FM-15","343","43","97","150","3"
"USW00014763","2024-04-15T07:54:00","FM-15","343","50","93","000","0"
"USW00014763","2024-04-15T08:54:00","FM-15","343","57","67","VRB","6"
"USW00014763","2024-04-15T09:33:00","FM-16","343","58","65","VRB","8"
"USW00014763","2024-04-15T09:49:00","FM-16","343","57","67","270","7"
"USW00014763","2024-04-15T09:54:00","FM-15","343","58","67","260","7"
"USW00014763","2024-04-15T10:54:00","FM-15","343","60","52","270","14"
"USW00014763","2024-04-15T11:54:00","FM-15","343","59","62","290","16"
"USW00014763","2024-04-15T12:54:00","FM-15","343","57","55","290","11"
"USW00014763","2024-04-15T13:54:00","FM-15","343","59","48","290","15"
"USW00014763","2024-04-15T14:54:00","FM-15","343","60","42","290","14"
"USW00014763","2024-04-15T15:54:00","FM-15","343","58","44","310","16"
"USW00014763","2024-04-15T16:54:00","FM-15","343","57","45","330","14"
"USW00014763","2024-04-15T17:54:00","FM-15","343","54","47","310","15"
"USW00014763","2024-04-15T18:54:00","FM-15","343","52","43","310","11"
"USW00014763","2024-04-15T19:54:00","FM-15","343","51","41","310","11"
"USW00014763","2024-04-15T20:54:00","FM-15","343","48","48","300","7"
"USW00014763","2024-04-15T21:54:00","FM-15","343","43","63","VRB","3"
"USW00014763","2024-04-15T22:54:00","FM-15","343","46","51","VRB","5"
"USW00014763","2024-04-15T23:54:00","FM-15","343","42","60","210","3"
"USW00014763","2024-04-16T00:00:00","SOD",,,,,
"USW00014763","2024-04-16T00:54:00","FM-15","343","39","70","000","0"
"USW00014763","2024-04-16T01:54:00","FM-15","343","43","51","230","3"
"USW00014763","2024-04-16T02:54:00","FM-15","343","43","53","270","3"
"USW00014763","2024-04-16T03:54:00","FM-15","343","41","62","VRB","5"
"USW00014763","2024-04-16T04:54:00","FM-15","343","40","65","260","6"
"USW00014763","2024-04-16T05:54:00","FM-15","343","40","70","260","7"
"USW00014763","2024-04-16T06:54:00","FM-15","343","46","58","240","5"
"USW00014763","2024-04-16T07:54:00","FM-15","343","49","55",,
"USW00014763","2024-04-16T08:54:00","FM-15","343","52","50","VRB","8"
"USW00014763","2024-04-16T09:54:00","FM-15","343","56","42","280","13"
"USW00014763","2024-04-16T10:54:00","FM-15","343","57","37","290","13"
"USW00014763","2024-04-16T11:54:00","FM-15","343","61","32","VRB","13"
"USW00014763","2024-04-16T12:54:00","FM-15","343","61","31","320","17"
"USW00014763","2024-04-16T13:54:00","FM-15","343","61","29","310","17"
"USW00014763","2024-04-16T14:54:00","FM-15","343","62","29","290","15"
"USW00014763","2024-04-16T15:54:00","FM-15","343","62","30","300","11"
"USW00014763","2024-04-16T16:54:00","FM-15","343","60","32","290","16"
"USW00014763","2024-04-16T17:54:00","FM-15","343","58","33","310","14"
"USW00014763","2024-04-16T18:54:00","FM-15","343","55","35","290","9"
"USW00014763","2024-04-16T19:54:00","FM-15","343","51","39","270","9"
"USW00014763","2024-04-16T20:54:00","FM-15","343","49","44","220","3"
"USW00014763","2024-04-16T21:54:00","FM-15","343","49","41","240","6"
"USW00014763","2024-04-16T22:54:00","FM-15","343","47","44","000","0"
"USW00014763","2024-04-16T23:54:00","FM-15","343","41","62","250","6"
"USW00014763","2024-04-17T00:00:00","SOD",,,,,
"USW00014763","2024-04-17T00:54:00","FM-15","343","39","67","060","3"
"USW00014763","2024-04-17T01:54:00","FM-15","343","37","70","000","0"
"USW00014763","2024-04-17T02:54:00","FM-15","343","36","79","000","0"
"USW00014763","2024-04-17T03:54:00","FM-15","343","35","78","000","0"
"USW00014763","2024-04-17T04:54:00","FM-15","343","33","85","000","0"
"USW00014763","2024-04-17T05:54:00","FM-15","343","34","89","000","0"
"USW00014763","2024-04-17T06:54:00","FM-15","343","41","73","000","0"
"USW00014763","2024-04-17T07:54:00","FM-15","343","48","56","030","3"
"USW00014763","2024-04-17T08:54:00","FM-15","343","53","47","160","7"
"USW00014763","2024-04-17T09:54:00","FM-15","343","55","44","000","0"
"USW00014763","2024-04-17T10:54:00","FM-15","343","59","38","VRB","6"
"USW00014763","2024-04-17T11:54:00","FM-15","343","59","36","210","5"
"USW00014763","2024-04-17T12:54:00","FM-15","343","60","36","220","8"
"USW00014763","2024-04-17T13:54:00","FM-15","343","60","38","220","5"
"USW00014763","2024-04-17T14:54:00","FM-15","343","60","38","200","7"
"USW00014763","2024-04-17T15:54:00","FM-15","343","60","39","240","8"
"USW00014763","2024-04-17T16:54:00","FM-15","343","58","42","180","6"
"USW00014763","2024-04-17T17:54:00","FM-15","343","54","57","200","8"
"USW00014763","2024-04-17T18:54:00","FM-15","343","49","71","170","10"
"USW00014763","2024-04-17T19:54:00","FM-15","343","47","77","VRB","3"
"USW00014763","2024-04-17T20:54:00","FM-15","343","46","79","090","5"
"USW00014763","2024-04-17T21:54:00","FM-15","343","45","83","070","3"
"USW00014763","2024-04-17T22:54:00","FM-15","343","44","89","070","5"
"USW00014763","2024-04-17T23:15:00","FM-16","343","44","93","060","6"
"USW00014763","2024-04-17T23:27:00","FM-16","343","44","89","VRB","6"
"USW00014763","2024-04-17T23:30:00","FM-16","343","43","93","060","7"
"USW00014763","2024-04-17T23:54:00","FM-15","343","43","89","060","6"
"USW00014763","2024-04-18T00:00:00","SOD",,,,,
"USW00014763","2024-04-18T00:24:00","FM-16","343","43","89","080","7"
"USW00014763","2024-04-18T00:54:00","FM-15","343","43","89","080","5"
"USW00014763","2024-04-18T01:38:00","FM-16","343","42","89","060","10"
"USW00014763","2024-04-18T01:52:00","FM-16","343","43","87","080","7"
"USW00014763","2024-04-18T01:54:00","FM-15","343","42","89","VRB","7"
"USW00014763","2024-04-18T02:11:00","FM-16","343","42","89","VRB","9"
"USW00014763","2024-04-18T02:54:00","FM-15","343","42","89","070","10"
"USW00014763","2024-04-18T03:09:00","FM-16","343","42","85","080","10"
"USW00014763","2024-04-18T03:21:00","FM-16","343","42","85","070","13"
"USW00014763","2024-04-18T03:54:00","FM-15","343","41","89","090","9"
"USW00014763","2024-04-18T04:25:00","FM-16","343","41","82","VRB","7"
"USW00014763","2024-04-18T04:54:00","FM-15","343","41","86","VRB","7"
"USW00014763","2024-04-18T05:54:00","FM-15","343","41","82","VRB","7"
