"","datasourceId","sourceId","sourceType","StartOfPeriod","endOfPeriod","locationLatitude","locationLongitude","no2Conc1HourMean.qcAssessment","no2Conc1HourMean.status","no2Conc1HourMean.value","pm10ConcMass1HourMean.qcAssessment","pm10ConcMass1HourMean.raw","pm2_5ConcMass1HourMean.qcAssessment","pm2_5ConcMass1HourMean.status","pm2_5ConcMass1HourMean.value","name","name_full","notes","longitude","latitude","distancepeaker","distanceairport","distancemajroads","bearing_deg","bearing_rad","sin_bearing","cos_bearing","state","peakername","peakerid","date","hour","grossload_mw","steamload_1000lbsperhr","so2mass_lbs","co2mass_shorttons","noxmass_lbs","heatinput_mmbtu","operating","year","month","day","season","timeofday","weekday_num","STATION","REPORT_TYPE","SOURCE","HourlyDryBulbTemperature","HourlyRelativeHumidity","HourlyWindDirection","HourlyWindSpeed","fireworks","smoke","operating_f","datetime"
"42","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;02;17","2024;06;02;18",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",3.66,"valid","calibrated-ready",4.53,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-02,17,NA,NA,NA,NA,NA,NA,0,"2024",6,2,"Summer","Evening",0,"USW00014763","FM-15",343,75,39,"220","3","0","0","Not operating",2024-06-02 17:00:00
"43","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;02;18","2024;06;02;19",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",4.15,"valid","calibrated-ready",4.58,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-02,18,NA,NA,NA,NA,NA,NA,0,"2024",6,2,"Summer","Evening",0,"USW00014763","FM-15",343,72,46,"250","3","0","0","Not operating",2024-06-02 18:00:00
"44","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;02;19","2024;06;02;20",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",4.98,"valid","calibrated-ready",5.01,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-02,19,NA,NA,NA,NA,NA,NA,0,"2024",6,2,"Summer","Evening",0,"USW00014763","FM-15",343,66,63,"0","0","0","0","Not operating",2024-06-02 19:00:00
"45","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;02;20","2024;06;02;21",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",4.1,"valid","calibrated-ready",4.61,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-02,20,NA,NA,NA,NA,NA,NA,0,"2024",6,2,"Summer","Night",0,"USW00014763","FM-15",343,64,65,"0","0","0","0","Not operating",2024-06-02 20:00:00
"46","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;02;21","2024;06;02;22",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",3.62,"valid","calibrated-ready",4.65,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-02,21,NA,NA,NA,NA,NA,NA,0,"2024",6,2,"Summer","Night",0,"USW00014763","FM-15",343,63,68,"40","3","0","0","Not operating",2024-06-02 21:00:00
"47","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;02;22","2024;06;02;23",42.45855,-73.22086,"valid","calibrated-ready",8.26,"valid",4.62,"valid","calibrated-ready",4.96,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-02,22,NA,NA,NA,NA,NA,NA,0,"2024",6,2,"Summer","Night",0,"USW00014763","FM-15",343,62,75,"0","0","0","0","Not operating",2024-06-02 22:00:00
"48","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;02;23","2024;06;03;00",42.45855,-73.22086,"valid","calibrated-ready",27.71,"valid",7.26,"valid","calibrated-ready",5.57,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-02,23,NA,NA,NA,NA,NA,NA,0,"2024",6,2,"Summer","Night",0,"USW00014763","FM-15",343,62,75,"0","0","0","0","Not operating",2024-06-02 23:00:00
"49","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;00","2024;06;03;01",42.45855,-73.22086,"valid","calibrated-ready",62.33,"valid",8.63,"valid","calibrated-ready",6.06,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,0,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Late Night",1,"USW00014763","FM-15",343,60,80,"0","0","0","0","Not operating",2024-06-03
"50","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;01","2024;06;03;02",42.45855,-73.22086,"valid","calibrated-ready",66.67,"valid",10.63,"valid","calibrated-ready",6.53,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,1,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Late Night",1,"USW00014763","FM-15",343,59,83,"0","0","0","0","Not operating",2024-06-03 01:00:00
"51","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;02","2024;06;03;03",42.45855,-73.22086,"valid","calibrated-ready",71.03,"valid",11.42,"valid","calibrated-ready",6.56,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,2,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Late Night",1,"USW00014763","FM-15",343,60,84,"0","0","0","0","Not operating",2024-06-03 02:00:00
"52","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;03","2024;06;03;04",42.45855,-73.22086,"valid","calibrated-ready",63.47,"valid",11.35,"valid","calibrated-ready",6.43,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,3,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Late Night",1,"USW00014763","FM-15",343,60,80,"0","0","0","0","Not operating",2024-06-03 03:00:00
"53","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;04","2024;06;03;05",42.45855,-73.22086,"valid","calibrated-ready",57.84,"valid",11.18,"valid","calibrated-ready",6.28,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,4,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Early Morning",1,"USW00014763","FM-15",343,60,84,"0","0","0","0","Not operating",2024-06-03 04:00:00
"54","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;05","2024;06;03;06",42.45855,-73.22086,"valid","calibrated-ready",67.21,"valid",11.15,"valid","calibrated-ready",6.14,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,5,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Early Morning",1,"USW00014763","FM-15",343,61,84,"0","0","0","0","Not operating",2024-06-03 05:00:00
"55","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;06","2024;06;03;07",42.45855,-73.22086,"valid","calibrated-ready",64.57,"valid",11.89,"valid","calibrated-ready",6.38,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,6,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Early Morning",1,"USW00014763","FM-15",343,66,73,"0","0","0","0","Not operating",2024-06-03 06:00:00
"56","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;07","2024;06;03;08",42.45855,-73.22086,"valid","calibrated-ready",65.86,"valid",12.9,"valid","calibrated-ready",6.62,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,7,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Early Morning",1,"USW00014763","FM-15",343,69,66,"0","0","0","0","Not operating",2024-06-03 07:00:00
"57","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;08","2024;06;03;09",42.45855,-73.22086,"valid","calibrated-ready",67.25,"valid",14.62,"valid","calibrated-ready",7.03,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,8,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Morning",1,"USW00014763","FM-15",343,73,51,"0","0","0","0","Not operating",2024-06-03 08:00:00
"58","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;09","2024;06;03;10",42.45855,-73.22086,"valid","calibrated-ready",69.29,"valid",13.83,"valid","calibrated-ready",6.48,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,9,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Morning",1,"USW00014763","FM-15",343,76,40,"","","0","0","Not operating",2024-06-03 09:00:00
"59","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;10","2024;06;03;11",42.45855,-73.22086,"valid","calibrated-ready",65.22,"valid",15.17,"valid","calibrated-ready",6.8,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,10,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Morning",1,"USW00014763","FM-15",343,78,35,"340","5","0","0","Not operating",2024-06-03 10:00:00
"60","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;11","2024;06;03;12",42.45855,-73.22086,"valid","calibrated-ready",51.09,"valid",14.86,"valid","calibrated-ready",7,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,11,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Morning",1,"USW00014763","FM-15",343,80,35,"VRB","5","0","0","Not operating",2024-06-03 11:00:00
"61","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;12","2024;06;03;13",42.45855,-73.22086,"valid","calibrated-ready",40.95,"valid",13.31,"valid","calibrated-ready",6.85,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,12,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Afternoon",1,"USW00014763","FM-15",343,79,35,"VRB","3","0","0","Not operating",2024-06-03 12:00:00
"62","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;13","2024;06;03;14",42.45855,-73.22086,"valid","calibrated-ready",2.17,"valid",8.52,"valid","calibrated-ready",5.69,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,13,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Afternoon",1,"USW00014763","FM-15",343,78,39,"350","5","0","0","Not operating",2024-06-03 13:00:00
"63","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;14","2024;06;03;15",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",5.65,"valid","calibrated-ready",5.01,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,14,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Afternoon",1,"USW00014763","FM-15",343,81,37,"240","5","0","0","Not operating",2024-06-03 14:00:00
"64","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;15","2024;06;03;16",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",5.15,"valid","calibrated-ready",4.89,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,15,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Afternoon",1,"USW00014763","FM-15",343,79,38,"260","6","0","0","Not operating",2024-06-03 15:00:00
"65","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;16","2024;06;03;17",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",5.13,"valid","calibrated-ready",4.98,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,16,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Evening",1,"USW00014763","FM-15",343,81,33,"260","8","0","0","Not operating",2024-06-03 16:00:00
"66","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;17","2024;06;03;18",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",4.21,"valid","calibrated-ready",4.89,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,17,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Evening",1,"USW00014763","FM-15",343,78,37,"290","10","0","0","Not operating",2024-06-03 17:00:00
"67","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;18","2024;06;03;19",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",5.22,"valid","calibrated-ready",5.24,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,18,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Evening",1,"USW00014763","FM-15",343,74,45,"270","3","0","0","Not operating",2024-06-03 18:00:00
"68","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;19","2024;06;03;20",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",5.67,"valid","calibrated-ready",5.35,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,19,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Evening",1,"USW00014763","FM-15",343,69,49,"0","0","0","0","Not operating",2024-06-03 19:00:00
"69","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;20","2024;06;03;21",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",5.03,"valid","calibrated-ready",5.28,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,20,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Night",1,"USW00014763","FM-15",343,66,56,"0","0","0","0","Not operating",2024-06-03 20:00:00
"70","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;21","2024;06;03;22",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",4.73,"valid","calibrated-ready",5.08,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,21,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Night",1,"USW00014763","FM-15",343,62,65,"0","0","0","0","Not operating",2024-06-03 21:00:00
"71","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;22","2024;06;03;23",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",3.87,"valid","calibrated-ready",4.74,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,22,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Night",1,"USW00014763","FM-15",343,59,75,"0","0","0","0","Not operating",2024-06-03 22:00:00
"72","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;03;23","2024;06;04;00",42.45855,-73.22086,"valid","calibrated-ready",1.32,"valid",3.7,"valid","calibrated-ready",4.57,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-03,23,NA,NA,NA,NA,NA,NA,0,"2024",6,3,"Summer","Night",1,"USW00014763","FM-15",343,55,87,"180","3","0","0","Not operating",2024-06-03 23:00:00
"73","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;04;00","2024;06;04;01",42.45855,-73.22086,"valid","calibrated-ready",43.72,"valid",5.79,"valid","calibrated-ready",5.07,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-04,0,NA,NA,NA,NA,NA,NA,0,"2024",6,4,"Summer","Late Night",1,"USW00014763","FM-15",343,54,90,"0","0","0","0","Not operating",2024-06-04
"74","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;04;01","2024;06;04;02",42.45855,-73.22086,"valid","calibrated-ready",64.67,"valid",16.53,"valid","calibrated-ready",8.29,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-04,1,NA,NA,NA,NA,NA,NA,0,"2024",6,4,"Summer","Late Night",1,"USW00014763","FM-15",343,53,93,"0","0","0","0","Not operating",2024-06-04 01:00:00
"75","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;04;02","2024;06;04;03",42.45855,-73.22086,"valid","calibrated-ready",84.08,"valid",11.08,"valid","calibrated-ready",6.34,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-04,2,NA,NA,NA,NA,NA,NA,0,"2024",6,4,"Summer","Late Night",1,"USW00014763","FM-15",343,52,93,"0","0","0","0","Not operating",2024-06-04 02:00:00
